Walmart Item ID,Product Name,Category
16224470,"Gatorade Thirst Quencher Variety Pack Sports Drink, 12 fl oz, 18 Pack Bottles",Sports Drink
12131023,"FIJI Natural Artesian Water, 50.7 fl oz, Bottle",Bottled Water
23598042,"Kool-Aid Liquid Tropical Punch Naturally Flavored Soft Drink Mix, 1.62 fl oz Bottle",Soft Drink Mix
35105401,"Great Value Raspberry Black Tea Drink Enhancer, 1.62 Fl Oz",Drink Enhancer
11985593,"FIJI Natural Artesian Water, 16.9 Fl. Oz., 6 Count",Bottled Water
588836926,"Sargento® Balanced Breaks® Cheese & Crackers, Gouda & Sharp Cheddar Natural Cheeses and TRISCUIT® Mini Original Crackers Snack Kit, 3-Pack",Cheese & Crackers Snack Kit
20531330,"MiO Vitamins Orange Tangerine Sugar Free Water Enhancer, 1.62 fl oz Bottle",Water Enhancer
36346894,"GOYA Coconut Water, With Pulp, 17.6 Fl Oz, 1 Count",Coconut Water
47446799,"Hillshire Snacking Italian Dry Salami and Gouda Cheese Snack Kit, 2.8 oz",Snack Kit
140753441,"Great Value Liquid Drink Enhancer Lemonade, 3.11 Fl Oz",Drink Enhancer
17800758,"Vita Coco Coconut Water, Pure, 16.9 fl oz Tetra",Coconut Water
10448546,"Great Value Diet Tonic Water, 33.8 Fl Oz Bottle",Tonic Water
35221609,1.62z Crystal Light Liq Bluebry Raspbry,Crystal Light
490896413,"Oscar Mayer Natural Turkey & Asiago Cheese Snack Plate, 3.3 Oz Tray",Snack Plate
753766858,"Great Value Drink Enhancer, Fruit Punch, 3.11 fl oz",Drink Enhancer
36333049,"LaCroix Sparkling Water, Lime 8Pk/12Oz",Sparkling Water
12166733,"Coca-Cola Soda Pop, 12 fl oz, 12 Pack Cans",Soda
33302398,"Nutella & GO! Hazelnut and Cocoa Spread with Bread Sticks, Snack Pack, 1.8 oz",Hazelnut Spread
21081292,"Great Value Energy Liquid Drink Enhancer, Strawberry Kiwi, 1.62 Fl Oz",Liquid Drink Enhancer
220279687,"bubly Lime Flavored Sparkling Water, 12 oz, 8 Pack Cans",Sparkling Water
23554745,"Great Value Sugar-Free Drink Mix, Strawberry Watermelon, 0.42oOz, 6 Ct",Drink Mix
36361705,"C2O Pure Coconut Water, 33.8 fl oz",Coconut Water
10415760,"Great Value Sugar-Free Cherry Drink Mix, 1.9 Oz., 6 Count",Drink Mix
13448771,"Propel, Kiwi Strawberry Enhanced Water with Electrolytes, 16.9 fl oz, 12 Pack Bottles",Enhanced Water
197350325,"P3 Turkey, Almonds, Jack Cheese & Yogurt Covered Blueberries Protein Snack Pack, 3.2 Oz Tray",Protein Snack Pack
10415090,"Great Value Sugar-Free Drink Mix, Grape, 0.32 oz, 6 Count",Drink Mix
46161574,"Sargento Balanced Breaks Natural Sharp White Cheddar Cheese, Sea-Salted Cashews and Golden Raisin Medley, 3-Pack",Cheese Snacks
10416088,"Great Value Sugar-Free Lemonade Drink Mix, 0.53 Oz., 6 Count",Drink Mix
46842775,"P3 Chocolate Nut Clusters, Turkey & Cheddar Cheese Protein Snack Pack, 2 Oz Tray",Protein Snack Pack
20469607,"Sparkling Ice® Naturally Flavored Sparkling Water, Classic Lemonade 17 Fl Oz",Sparkling Water
21268881,"Sparkling Ice® Naturally Flavored Sparkling Water, Black Raspberry 17 Fl Oz",Sparkling Water
34523778,"MiO Energy Tropical Fusion Sugar Free Water Enhancer, 1.62 fl oz Bottle",Water Enhancer
44391212,"Taylor Farms Almonds & Cheese Snack Pack, 6.5 oz",Snack Pack
10452293,"Lunchables Light Bologna & American Cheese Cracker Stackers Kids Lunch Snack, 3.1 oz Tray",Lunch Snack
35221608,"Crystal Light Liquid Strawberry Lemonade Naturally Flavored Drink Mix, 1.62 fl oz Bottle",Drink Mix
24389351,"OZARKA Brand 100% Natural Spring Water, 16.9-ounce plastic bottles (Pack of 12)",Spring Water
19802860,"Great Value Drink Enhancer, Fruit Punch, 1.62 fl oz",Drink Enhancer
821275377,"5-hour ENERGY Shot, Regular Strength, Berry, 15 Count",Energy Shot
10324684,"Sam's Choice Purified Drinking Water, 10 fl oz, 15 Count Bottles",Drinking Water
654884345,"Great Value Drink Enhancer, Mixed Berry, 3.1 fl oz",Drink Enhancer
957052004,"Java Monster, Loca Moca, Coffee + Energy Drink, 11 fl oz, 6pk",Energy Drink
34523777,"MiO Energy Acai Berry Storm Sugar Free Water Enhancer, 1.62 fl oz Bottle",Water Enhancer
342290125,"Java Monster, Mean Bean, Coffee + Energy Drink, 11 fl oz, 6 Pack",Energy Drink
15716483,"OZARKA Brand 100% Natural Spring Water, 8-ounce mini plastic bottles (Pack of 12)",Spring Water
16940544,"Great Value Energy Peach Mango Drink Mix, 0.09 Oz, 10 Ct",Drink Mix
10452357,"Clear American Sparkling Water, Strawberry, 33.8 fl oz",Sparkling Water
935589628,"Rockstar Punched Fruit Punch Energy Drink, 16 oz Can",Energy Drink
625564768,"Great Value Orange Blast Drink Enhancer, 3.11 fl oz Bottle",Drink Enhancer
925507823,Alani Nu Energy Drink - Cherry Slush - 12oz Cans (Single Cans),Energy Drink
35592632,"Clear American Fuji Apple Sparkling Water, 33.8 fl oz",Sparkling Water
394935847,"(12 Cans) Monster Zero Ultra, Sugar Free Energy Drink, 16 fl oz",Energy Drink
245296828,"Great Value Southern Sweet Tea Drink Enhancer, 3.11 fl oz",Drink Enhancer
10453153,"Clear American Sparkling Water, Wild Cherry, 33.8 fl oz",Sparkling Water
302496406,Alani Nu Energy Drink - Juicy Peach - 12oz Cans (Single Cans),Energy Drink
41862625,"Clear American Sparkling Water, Key Lime 33.8 fl oz",Sparkling Water
16940543,"Great Value Sugar-Free Dragon Fruit Energy Drink Mix, 0.08 oz, 10 Ct",Energy Drink Mix
288817357,"Alani Nu Energy Drink, Cosmic Stardust, 12 fl oz Can",Energy Drink
10533994,"Great Value Electrolyte Vitamin Enhanced Strawberry Kiwi Drink Mix, 0.08 oz, 10 Count",Drink Mix
10453152,"Clear American Sparkling Water, Mandarin Orange, 33.8 fl oz",Sparkling Water
10316265,"Red Bull Energy Drink, 8.4 fl oz, Pack of 4 Cans",Energy Drink
21651862,"Pure Life Purified Water, 8 Fl Oz, Plastic Bottled Water (12 Pack)",Bottled Water
972781313,"Great Value Antioxidant Sugar-Free Blackberry Lemonade Drink Mix, 1.41 oz, 10 Count",Drink Mix
24848454,"Great Value Simply Clear Liquid Drink Enhancer, Strawberry Watermelon, 1.62 fl oz",Liquid Drink Enhancer
591479114,"Swiss Miss Chocolate Hot Cocoa Mix With Marshmallows, 8 Count",Hot Cocoa Mix
10452470,"Clear American Peach Sparkling Water, 33.8 fl oz",Sparkling Water
10316267,"Red Bull Energy Drink, 8.4 fl oz, Pack of 12 Cans",Energy Drink
17352631,"Great Value Peach Mango Green Tea Drink Mix, 0.08 oz, 10 Count",Drink Mix
34275011,"Ito En Oi Ocha Unsweetened Green Tea, 16.9 Fl. Oz.",Green Tea
46535268,"Rockstar Punched Fruit Punch Energy Drink, 16 oz, 4 Pack Cans",Energy Drink
17787317,"OZARKA Brand 100% Natural Spring Water, 23.7-ounce plastic sport cap bottles (Pack of 6)",Spring Water
597867208,"Swiss Miss Classics Milk Chocolate Hot Cocoa Mix, 8 Packets",Hot Cocoa Mix
278546989,"Pure Life Purified Water, 3-Liter, Plastic Bottled Water (Single)",Bottled Water
378306444,"Swiss Miss No Sugar Added Milk Chocolate Flavored Hot Cocoa Mix, 8 Packets",Hot Cocoa Mix
111813122,"KeVita Pineapple Peach Master Brew Kombucha, 15.2 oz Bottle",Kombucha
147922155,"Rockstar Recovery Orange with Electrolytes Energy Drink, 16 oz Can",Energy Drink
279494407,"Great Value Drink Enhancer, Grape, 3.11 fl oz",Drink Enhancer
1629883431,"Monster Ultra Strawberry Dreams, Sugar Free Energy Drink, 12 fl oz, 6 Pack",Energy Drink
23598044,"Kool-Aid Liquid Cherry Artificially Flavored Soft Drink Mix, 1.62 fl oz Bottle",Soft Drink Mix
915286321,"Swiss Miss Milk Chocolate Flavored Hot Cocoa Mix, 38.27 OZ Square Canister",Hot Cocoa Mix
619633057,"Great Value Hydrate Alkaline Water, 33.8 fl oz Bottles, 6 Count",Alkaline Water
44000694,"Splash Blast, Wild Berry Flavor Water Beverage, 16.9 FL OZ Plastic Bottles (6 Count)",Water Beverage
17283459,"Nestle Hot Cocoa Rich Milk Chocolate Flavored Mix Powder, 27.7 oz, Can",Hot Cocoa Mix
522871892,"Pure Leaf Real Brewed, Unsweetened Black Iced Tea Bottle Tea Drink, 16.9 fl oz, 12 Bottles",Iced Tea
55397854,"Starbucks Doubleshot Energy Vanilla Coffee Energy Drink, 11 oz, 4 Pack Cans",Energy Drink
17787316,"OZARKA Brand 100% Natural Spring Water, 2.5-gallon jug",Spring Water
22176464,"Gold Peak Real Brewed Tea Unsweetened, Black Iced Tea Drink, 89 fl oz",Iced Tea
118445796,"NOS High Performance Energy Drink, Original, 16 fl oz, 8 Pack",Energy Drink
496911493,"Swiss Miss Classics Hot Chocolate Mix with Marshmallows, 30 Packets",Hot Chocolate Mix
19276186,"Sam's Choice Purified Drinking Water, 20 fl oz, 12 Count Bottles",Drinking Water
10321291,"Red Diamond Fresh Brewed Southern Sweet Tea, 1 Gallon",Sweet Tea
10321289,"Red Diamond Fresh Brewed Unsweet Iced Tea, 1 Gallon",Iced Tea
19276141,"Splash Blast, Lemon Flavor, 16.9 FL OZ Plastic Bottles (6 Count)",Beverage
621172648,"Swiss Miss Classics Milk Chocolate Hot Cocoa Mix Envelopes, 30 Packets",Hot Cocoa Mix
908275150,"Great Value Milk Chocolate Hot Cocoa Drink Mix, 27 oz Canister",Hot Cocoa Drink Mix
384264517,"Pure Leaf Real Brewed, Iced Sweet Tea Bottle Tea Drink, 16.9 fl oz, 12 Bottles",Iced Tea
832276267,"CELSIUS On-the-Go Essential Energy Drink Mix, Cranberry Lemon (14 Stick Pack)",Energy Drink Mix
22176465,"Gold Peak Real Brewed Tea Cane Sugar Sweetened Black Iced Tea Drink, 89 fl oz",Iced Tea
119563341,"Health-Ade Pomegranate Kombucha, 16 oz",Kombucha
10291479,"Nestle Nesquik No Sugar Added Chocolate Powder, 16 oz, Can",Chocolate Powder
2037061335,"Liquid I.V. Hydration Multiplier + Energy Electrolyte Powder Packet Drink Mix, Mango Tamarind, 6 Ct",Hydration Drink Mix
591202690,"Nestle Nesquik Chocolate Caramel Swirl Flavor Powdered Drink Mix, 18.5 oz, Can",Drink Mix
506935664,"(10 Packets) True Lemon Strawberry Lemonade Stevia Sweetened, On-The-Go, Caffeine Free Powdered Drink Mix",Powdered Drink Mix
10292237,"Crystal Light Fruit Punch Sugar Free Drink Mix Singles Caffeine Free, 10 ct On-the-Go-Packets",Drink Mix
10293831,"Jet-Puffed Mini Marshmallows, 1 lb Bag",Marshmallows
10292239,"Crystal Light Raspberry Lemonade Sugar Free Drink Mix Singles Caffeine Free, 10 ct On-the-Go-Packets",Drink Mix
903778971,"Nestle Hot Cocoa Rich Milk Chocolate Flavored Mix Powder, 6.829 oz, 8 Count Box",Hot Cocoa Mix
10402746,"Crystal Light Fruit Punch Sugar Free Drink Mix Caffeine Free, 6 ct Pitcher Packets",Drink Mix
904090363,"Great Value Milk Chocolate Hot Cocoa Mix, 0.52 Oz, 12 Count, Single Serve Cups",Hot Cocoa Mix
10292291,"Crystal Light Wild Strawberry Sugar Free Drink Mix Singles with Caffeine, 10 ct On-the-Go-Packets",Drink Mix
19477392,"Gevalia French Roast Ground Coffee, 12 oz. Bag",Ground Coffee
10402770,"Crystal Light Lemonade Sugar Free Drink Mix Singles Caffeine Free, 10 ct On-the-Go-Packets",Drink Mix
236923696,"Great Value Mini Marshmallows Value Size, 16 oz",Marshmallows
19477401,"Gevalia Medium Roast Columbia Arabica Ground Coffee, 12 oz. Bag",Ground Coffee
969596580,"Skittles Zero Sugar Variety Pack Singles-to-Go Powdered Drink Mix, Tropical, 30 Count Packets",Drink Mix
865458242,"Great Value Milk Chocolate Hot Cocoa Drink Mix with Marshmallows, 27 oz Canister",Hot Cocoa Drink Mix
410318813,"Gevalia Signature Blend Coffee K-Cup Coffee Pods, 24 ct Box",Coffee Pods
34730043,True Lemon Original Lemonade Powdered Drink Mix - 10 Sticks,Lemonade Drink Mix
10543894,"Caf Bustelo, Espresso Style Dark Roast Ground Coffee, 10 oz. Can",Ground Coffee
19477394,"Gevalia House Blend Ground Coffee, 12 oz. Bag",Ground Coffee
414852763,"Nesltle Nesquik Chocolate Flavor Powder Drink Mix, 10 oz, Can",Chocolate Drink Mix
10543909,"Caf Bustelo, Espresso Style Dark Roast Ground Coffee, Vacuum-Packed 10 oz. Brick",Ground Coffee
554372925,"Liquid I.V. Hydration Multiplier Electrolyte Powder Packet Drink Mix, Lemon Lime, 6 Ct",Electrolyte Powder
835501154,Nesquik Chocolate Powder Drink Mix 20.1 oz,Chocolate Drink Mix
889452751,"Caf Bustelo Sweet & Creamy Caf con Leche Coffee Drink, Keurig K-Cup Pods, 24 Count Box",Coffee Drink
23554740,"Great Value Strawberry Watermelon Drink Mix, 0.11 oz, 10 count",Drink Mix
961951341,"Gevalia Dark Royal Roast Coffee K-Cup Coffee Pods, 24 ct Box",Coffee Pods
612927215,"Nestle Nesquik Chocolate Flavor Powder Drink Mix Canister, 38 oz, Can",Chocolate Drink Mix
646255400,"Caf Bustelo Espresso Style, Dark Roast Coffee, Keurig K-Cup Pods, 48 Count Box",Coffee Pods
17248117,"Crystal Light Grape Sugar Free Drink Mix Singles with Caffeine, 10 ct On-the-Go-Packets",Drink Mix
714293598,"Nestle Nesquik Strawberry Flavor Powder Drink Mix, 9.38 oz",Drink Mix
946027892,"Caf Bustelo Espresso Style, Dark Roast Coffee, Keurig K-Cup Pods, 24 Count Box",Coffee Pods
484328527,"Gevalia Colombian Coffee K-Cup Pods, 24 ct Box",Coffee Pods
10849286,"Land O Lakes Chocolate Supreme Hot Cocoa Mix, 1.25 oz. Packet",Hot Cocoa Mix
397574595,"Caf Bustelo Espresso Ground Coffee, Dark Roast, 22oz",Ground Coffee
10292766,"Crystal Light Lemonade Sugar Free Drink Mix Caffeine Free, 6 ct Pitcher Packets",Drink Mix
856381586,"Swiss Miss Hot Cocoa Mix with Lucky Charms Marshmallows, 6 Dual Packets",Hot Cocoa Mix
10415657,"Great Value Sugar-Free Lemonade Drink Mix, 0.14 Oz., 10 Count",Drink Mix
10849288,Land O Lakes Cocoa Classics French Vanilla & Chocolate Hot Cocoa Mix 1.25 oz. Packet,Hot Cocoa Mix
10849287,"Land O Lakes Cocoa Classics Mint & Chocolate Hot Cocoa Mix, 1.25 oz. Packet",Hot Cocoa Mix
21469774,"Land O Lakes Cocoa Classics Raspberry and Chocolate Hot Cocoa Mix, 1.25 oz Packet",Hot Cocoa Mix
21092535,"Hershey's Natural Unsweetened Cocoa Powder, Can 8 oz",Cocoa Powder
35055857,"Crystal Light Sweet Tea Sugar Free Drink Mix, 6 ct Pitcher Packets",Drink Mix
843099695,"Liquid I.V. Hydration Multiplier Electrolyte Powder Packet Drink Mix, Tropical Punch, 6 Ct",Electrolyte Powder
661865853,"Super Coffee Vanilla Latte Iced Coffee Bottle, 12 fl oz",Iced Coffee
990183315,"Starbucks Classic Hot Cocoa, 6-count Carton",Hot Cocoa
29236237,"Land of Lakes Cocoa Classics Caramel & Chocolate Hot Cocoa Mix, 1.25 oz. Packet",Hot Cocoa Mix
333195353,"Soylent Protein Nutrition Shake, Creamy Chocolate, 11 fl oz, 4 Count",Protein Shake
10804319,"Nestle Milo Active Go Chocolate Malt Powder Drink Mix, 14.1 oz",Chocolate Malt Powder
800449091,"Super Coffee Mocha Latte Iced Coffee Bottle, 12 fl oz",Iced Coffee
10292305,"Crystal Light Peach Mango Green Tea Sugar Free Drink Mix Singles, 10 ct On-the-Go-Packets",Drink Mix
10804308,"Nestle Abuelita Mexican Hot Chocolate Tablets, 19 oz, Box",Hot Chocolate Tablets
45152391,"Premier Protein Shake, Chocolate, 30g Protein, 11 fl oz, 4 Ct",Protein Shake
10533991,"Great Value Sugar-Free Cherry Drink Mix, 0.78 oz, 10 Count",Drink Mix
17324971,"Equate Meal Replacement Shake, Creamy Milk Chocolate, 11 fl oz, 12 Ct",Meal Replacement Shake
14893015,"Equate High Performance Protein Shake, Chocolate, 11 fl oz, 12 Ct",Protein Shake
21469775,"Land O Lakes Cocoa Classics Arctic White Hot Cocoa Mix, 1.25 oz. Packet",Hot Cocoa Mix
964165649,"BODYARMOR Sports Drink, Blue Raspberry, 12 Fl. Oz., 8 count",Sports Drink
10292693,"Crystal Light Lemon Iced Tea Sugar Free Drink Mix Singles, 10 ct On-the-Go-Packets",Drink Mix
15580508,Ovaltine Chocolate Malt Powdered Drink Mix for Hot and Cold Milk Canister 12 oz,Chocolate Drink Mix
10415409,"Great Value Fruit Punch Drink Mix, 0.07 Oz, 10 Ct",Drink Mix
802550157,"BODYARMOR Sports Drink Mamba Forever, 12 fl oz, 8 Pack",Sports Drink
10291983,"Nestle Carnation Chocolate Malted Milk Powder Mix, 13 oz, Can",Malted Milk Powder
19757603,"Kool-Aid Unsweetened Blue Raspberry Lemonade Artificially Flavored Powdered Drink Mix, 0.22 oz. Packet",Drink Mix
10311958,"Hershey's Special Dark Dutched Cocoa Powder, Can 8 oz",Cocoa Powder
12166807,Ensure Original Vanilla Nutrition Shake | 16 Pack,Nutrition Shake
762244944,"Starbucks Marshmallow Hot Cocoa, 6-count Carton",Hot Cocoa
10801067,"Nido Fortificada Powdered Drink Mix Dry Whole Milk Powder with Vitamins and Minerals, 12.6 oz",Powdered Milk
38344814,Ensure Original Strawberry Nutrition Shake | 16 Pack,Nutrition Shake
350989857,"Starbucks Arabica Beans Sumatra, Dark Roast, Ground Coffee, 18 oz",Ground Coffee
10291383,"Nesquik Strawberry Flavored Syrup for Milk or Ice Cream, 22 oz",Strawberry Syrup
223363767,"Starbucks Pike Place Roast, Medium Roast Keurig K-Cup Coffee Pods, 22 Count",Coffee Pods
608336571,"BODYARMOR Sports Drink, Strawberry Banana, 12 Fl. Oz., 8 count",Sports Drink
50159030,"The Original Donut Shop Regular Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 48 Count",Coffee Pods
556623293,"Nestle Nesquik Strawberry Flavor Powder Drink Mix, 35.5 oz",Drink Mix
183928659,"Skittles Zero Sugar Variety Pack Singles-to-Go Powdered Drink Mix, Original, 30 Count Packets",Drink Mix
41868039,"Muscle Milk Pro Advanced Nutrition Protein Shake, Knockout Chocolate, 11.16 fl oz Bottle",Protein Shake
464152949,"Starbucks Premium Instant Coffee, Medium Roast, 100% Arabica Beans, 3.17 Oz",Instant Coffee
54694641,"Ovaltine Rich Chocolate Drink Mix Powdered Drink Mix for Hot and Cold Milk, 18 oz",Drink Mix
278775183,"Starbucks, Cinnamon Dolce Medium Roast K-Cup Coffee Pods, 22 Count",Coffee Pods
556942040,"Gatorade G Zero Sugar Glacier Freeze, Powdered Thirst Quencher Drink Mix, 0.10 oz, 1 Box of 10, Flavor: Glacier Freeze",Gatorade Drink Mix
13308433,"Muscle Milk Genuine Protein Shake, Chocolate, 11 fl oz Carton, 4 Pk",Protein Shake
11961000,"Starbucks Frappuccino Caramel Iced Coffee, 9.5 oz, 4 Pack Bottles",Iced Coffee
55511365,"Green Mountain Coffee Breakfast Blend K-Cup Pods, Light Roast, 24 Count for Keurig Brewers",Coffee Pods
10291384,"Nesquik Chocolate Flavored Syrup for Milk or Ice Cream, 22 oz",Chocolate Syrup
850562562,"BODYARMOR Sports Drink, Fruit Punch, 12 Fl. Oz., 8 count",Sports Drink
10292782,"Kool-Aid Unsweetened Lemonade Naturally Flavored Powdered Soft Drink Mix, 0.23 oz Packet",Lemonade Drink Mix
11964579,"Starbucks Frappuccino Vanilla Chilled Coffee Drink, 9.5 fl oz, 4 count",Chilled Coffee Drink
899757912,"Great Value Caramel Pecan Medium Roast Coffee Pods, 12 Count",Coffee Pods
13308435,"Muscle Milk Genuine Protein Shake, Vanilla Creme, 11 fl oz Carton, 4 Pk",Protein Shake
10291966,"Nestle Carnation Original Malted Milk Powder Mix, 13 oz",Malted Milk Powder
11964578,"Starbucks Frappuccino Mocha Iced Coffee, 9.5 oz, 4 Pack Bottles",Iced Coffee
124797647,"Green Mountain Coffee Roasters Dark Magic Coffee, Keurig Single-Serve K-Cup pods, Dark Roast, 24 Count",Coffee Pods
11303905,"Great Value Wild Strawberry Drink Mix, 10 Ct",Drink Mix
990225580,"Great Value Classic Roast Ground Coffee Pods, 0.31 oz, 12 Count",Coffee Pods
49769654,"Starbucks Iced Espresso Caramel Macchiato Premium Iced Coffee Drink, 40 oz Bottle",Iced Coffee
680619211,"BODYARMOR LYTE Sports Drink, Peach Mango, 12 Fl. Oz., 8 count",Sports Drink
37402611,"BOOST Original, Nutritional Drink, Rich Chocolate, 10g Protein, 24 - 8 fl oz Bottles",Nutritional Drink
42391045,"Starbucks Frappuccino Mocha Chilled Coffee Drink, 9.5 oz Glass Bottles, 12 count",Chilled Coffee Drink
621982555,"Starbucks K-Cup Coffee Pods, Pumpkin Spice Naturally Flavored Coffee for Keurig Brewers, 100% Arabica, Limited Edition, 1 Box (22 Pods)",Coffee Pods
52657998,"Propel Powder Packets with Electrolytes, Vitamins and No Sugar, Kiwi Strawberry, 0.08 oz, 10 Packets",Electrolyte Powder
33784568,"Nestle Abuelita Authentic Mexican Hot Chocolate Granulated Mix, 11.287 oz, Resealable Bag",Hot Chocolate Mix
14122711,"Muscle Milk Genuine Protein Shake Strawberries 'n Crme, 11 fl oz Carton, 4 Pk",Protein Shake
933717991,"Peet's Coffee Major Dickason's Blend Ground Coffee, Premium Dark Roast, 100% Arabica, 10.5 oz",Ground Coffee
49769655,"Starbucks Iced Espresso Vanilla Latte Iced Coffee Drink, 40 oz Bottle",Iced Coffee
17056894,"Great Value Sugar-Free Energy Acai Blueberry Drink Mix, 0.88 oz, 10 Count",Energy Drink Mix
989667054,"BODYARMOR Sports Drink, Orange Mango, 12 Fl. Oz., 8 count",Sports Drink
825347810,"Starbucks Arabica Beans Espresso Roast, Dark Roast, Ground Coffee, 18 oz",Ground Coffee
914018762,"Starbucks Arabica Beans Espresso Roast, Dark Roast, Whole Bean Coffee, 18 oz",Whole Bean Coffee
1190453776,"Eight O'Clock The Original Medium Roast Whole Bean Coffee, 32 Oz, Bag",Whole Bean Coffee
14089359,"Tang Drink Powder, Orange, Vitamin C, Caffeine Free, 20 oz Jar",Drink Powder
608254692,"McCafe Premium Roast Medium Coffee K-Cup Pods, Caffeinated, 48 ct - 16.6 oz Box",Coffee Pods
578550306,"Folgers Classic Roast Ground Coffee, Medium Roast Coffee, 25.9 Ounce Canister",Ground Coffee
1775262057,"Eight O'Clock 100% Colombian Peaks Medium Roast Whole Bean Coffee, 30 Oz, Bag",Whole Bean Coffee
