Product Name,UPC Code,Serving Size,Serving Size Unit,Product Size,Price,Protein,Total lipid (fat),"Carbohydrate, by difference",Energy - kcal,Energy - kJ,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn","Vitamin A, IU",Vitamin E (alpha-tocopherol),"Vitamin D (D2 + D3), International Units",Vitamin E,"Vitamin C, total ascorbic acid",Thiamin	Riboflavin,Niacin,Vitamin K (phylloquinone),Folic acid,"Choline, total","Sugars, total including NLEA","Fatty acids, total trans","Fatty acids, total saturated",Vitamin B-6,Vitamin B-12,"Sugars, added",Category
"New England Coffee Decaffeinated Breakfast Blend, Medium Roast, 10 oz.",787780200188,,,,5.43,0.11,0.01,0.0,0.0,0.0,0.0,2.0,0.03,4.0,2.0,52.0,2.0,0.02,,0.0,,,0.0,,0.206,0.1,0.0,1.8,0.0,,0.002,0.0,0.0,,Decaffeinated Coffee
"Victor Allen's Coffee Winter Wonderland Variety, 96 Ct K Cups",36069944207,,,,45.99,0.0,26.7,60.0,467.0,467.0,0.0,73.0,0.0,,,693.0,1870.0,,,,0.0,,,,,,,,33.3,0.0,23.3,,,33.3,Coffee K Cups
"Peet's Coffee House Blend Whole Bean Coffee, Premium Dark Roast Coffee Beans, 100% Arabica, 10.5 oz",785357025554,,,12 OZ/340 G,13.22,0.0,0.0,4.76,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,Whole Bean Coffee
"Maxwell House Master Blend Light Roast Ground Coffee, 26.8 oz. Canister",43000070321,,,24 oz/1.5 lbs/680 g,11.89,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"Peet's Coffee Single Origin Brazil K-Cup Coffee Pods, Premium Medium Roast, 100% Arabica, 22 Count, Single Serve Capsules Compatible with Keurig",785357024090,,,16.7 oz/1.0 lb/475 g,26.45,0.0,0.0,0.0,0.0,0.0,,,,,,1850.0,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
"Maxwell House Medium Roast Original Roast Ground Coffee Club Pack, 48 oz. Canister",43000083741,,,24 oz,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"Folgers Noir Instant Coffee, Golden Dusk Medium Dark Roast, 7 Ounce Jar",25500005522,,,,6.59,12.2,0.5,75.4,353.0,353.0,0.0,141.0,4.41,327.0,303.0,3540.0,37.0,0.35,,0.0,,,0.0,,28.2,1.9,0.0,102.0,0.0,,0.197,0.029,0.0,,Instant Coffee
"Peet's Coffee Flavored K-Cup Pods, Caramel Brle (22 Count) Single Serve Pods Compatible with Keurig Brewers",785357024274,,,,32.89,0.0,0.0,0.0,0.0,0.0,,,,,,1950.0,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
Splenda Hazelnut Liquid Coffee Creamer 32 fl oz Bottle,722776002513,15.0,ml,,10.48,1.0,9.97,11.4,136.0,136.0,0.0,9.0,0.03,0.0,64.0,191.0,67.0,0.02,,0.81,,,0.0,,0.0,2.5,0.0,0.0,11.4,,1.94,0.0,0.0,,Coffee Creamer
"Maxwell House Master Blend Light Roast K-Cup Coffee Pods, 12 ct Box",43000060056,,,,8.71,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
"New England Coffee Colombian Decaf Ground Coffee, 10 oz",787780000139,,,2.82 oz/80 g,9.65,5.0,0.0,65.0,280.0,280.0,3.0,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,Ground Coffee
"Dunkin' Donuts Original Blend Ground Coffee, Medium Roast (45 Ounce)",881334011876,,,14 fl oz/414 mL,36.99,3.74,11.2,22.4,206.0,206.0,0.9,131.0,0.0,,,206.0,131.0,,,,0.0,,,,,,,,18.7,0.0,7.48,,,11.2,Ground Coffee
"Maxwell House Smooth Bold Roast Coffee K-Cup Pods, 24 ct Box",43000080382,,,,11.28,0.0,0.0,0.0,0.0,0.0,,,,,,1950.0,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
"Peet's Coffee Major Dickason's Blend K-Cup Coffee Pods, Premium Dark Roast, 48 Count, Single Serve Capsules Compatible with Keurig",785357024380,,,,32.84,0.0,0.0,0.0,0.0,0.0,,,,,,1950.0,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
"New England Coffee Cinnamon Hazelnut Ground Coffee, 11 Oz.",787780200027,,,10 oz,6.7,0.0,0.0,6.67,33.0,33.0,0.0,53.0,0.0,,,1180.0,67.0,,,,,75.0,,,80.0,,,,0.0,0.0,0.0,8.67,12.0,0.0,Ground Coffee
"Peet's Coffee Ricchezza Espresso Coffee Pods, Premium Medium Roast Intensity 8, 10 Count, Single Serve Capsules Compatible with Nespresso Original",785357019461,,,1.76 oz/50 g,7.72,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
"Maxwell House International Suisse Mocha Cafe Beverage Mix, 7.2 oz. Canister",43000004586,,,,3.99,0.0,23.1,61.5,462.0,462.0,,,,,,,692.0,,,,,,,,,,,,38.5,0.0,19.2,,,,Beverage Mix
"Gloria Jean's Coffee, Butter Toffee Medium Roast K-Cup Coffee Pods, 24 Count",834259005000,,,0.34 oz,11.97,0.0,,0.0,0.0,0.0,,,,,,1850.0,0.0,,,,,,,,,,,,,0.0,,,,,Coffee Pods
Peet's Coffee Major Dickason's,99555065473,,,,19.0,9.43,3.59,49.2,267.0,267.0,2.3,211.0,3.36,27.0,113.0,117.0,477.0,0.88,,0.22,,,0.0,,4.76,0.2,86.0,14.6,5.34,,0.821,0.092,0.0,,Coffee
"Maxwell House International French Vanilla Caf-Style Sugar Free Instant Coffee Beverage Mix, 4 oz. Canister",43000003299,,,,2.83,0.0,23.1,61.5,462.0,462.0,,,,,,,692.0,,,,,,,,,,,,38.5,0.0,19.2,,,,Instant Coffee
"Dunkin' Original, Iced Bottled Coffee Drink, 13.7 fl oz",49000072372,,,405 MLT,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,Iced Coffee
Maxwell House Smooth Bold Ground Coffee 30.6 oz Jug,43000063132,,,,6.93,0.0,0.0,80.0,300.0,300.0,,,,,,,500.0,,,,,,,,,,,,20.0,,,,,,Ground Coffee
"Peet's Coffee Organic French Roast, Dark Roast Drip Coffee, 32 oz Bag",785357024533,,,.39 oz/11 g,38.44,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,Coffee
"Dunkin Original Blend Whole Bean Coffee, Medium Roast, 12 oz. Bag",881334000511,,,45 oz/1.28 kg,5.97,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Whole Bean Coffee
"Peets Coffee Peets Coffee Coffee, 10 ea",785357008090,,,,22.64,0.12,0.02,0.0,1.0,1.0,0.0,2.0,0.01,3.0,3.0,49.0,2.0,0.02,,0.01,,,0.0,,0.191,0.1,0.0,2.6,0.0,,0.002,0.001,0.0,,Coffee
"New England Coffee Hazelnut Crme Medium Roast Ground Coffee, 11 Oz, Bag",787780770148,,,30 OZ/850 g,6.7,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"Peet's Coffee Major Dickason's Blend Deep Roast, Whole Bean (32 oz.)",664339928062,,,,28.95,9.43,3.59,49.2,267.0,267.0,2.3,211.0,3.36,27.0,113.0,117.0,477.0,0.88,,0.22,,,0.0,,4.76,0.2,86.0,14.6,5.34,,0.821,0.092,0.0,,Coffee
"New England Coffee Donut Shop Blend Ground Coffee, 22 oz",787780770926,,,11 oz,8.98,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"Maxwell House Original Roast Ground Coffee K-Cups, 48 ct Box",43000080467,,,,21.66,11.1,0.0,11.1,111.0,111.0,,,,,,1560.0,500.0,,,,,17.0,100.0,,,,,,,,,,,,Ground Coffee
"Dunkin' Original Blend Medium Roast Decaf Ground Coffee, 30 Ounce Canister (Packaging May Vary)",881334012934,,,24 oz/1.5 lbs/680 g,17.97,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"New England Coffee Breakfast Blend Ground Coffee, 12 Oz, Bag",787780770100,,,,5.43,0.3,0.0,0.17,2.0,2.0,0.0,2.0,0.02,4.0,3.0,50.0,1.0,0.02,0.0,0.0,0.0,,0.0,,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Ground Coffee
"Peet's Coffee Italian Roast Ground Coffee, Premium Dark Roast, 100% Arabica, 10.5 oz",785357025585,,,6.35 oz/237 g,10.48,0.0,0.0,0.0,0.0,0.0,,,,,,1850.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"New England Coffee Hazelnut Creme Medium Roast Ground Coffee, 22 Oz, Bag",787780770261,,,30 OZ/850 g,17.99,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
Dunkin' Donuts Original Blend K-Cups (72 Count),881334009613,,,,51.98,5.45,10.9,52.7,327.0,327.0,1.8,0.0,2.62,,,,564.0,,0.0,,,,0.0,,,,,,27.3,0.0,6.36,,,,Coffee K-Cups
"Dunkin Falling for Maple Artificially Maple Flavored Coffee, Medium Roast, K-Cup Pods, 22 Count Box",881334014785,,,0.33 oz,16.98,0.0,0.0,0.0,0.0,0.0,,,,,,1950.0,0.0,,,,,,,,,,,,,,,,,,Maple Flavored Coffee
"Goya Goya Garlic, 4.5 oz",41331039123,,,,3.17,14.2,13.4,64.4,,,3.8,16.0,5.66,39.0,145.0,124.0,665.0,1.17,,,,,,,,,,,2.35,0.063,6.32,,,,Garlic
"Goya Tomato Sauce, 8-Ounce Units",41331039611,61.0,g,,0.68,4.37,1.08,19.0,,,0.0,152.0,0.07,15.0,119.0,195.0,58.0,0.74,36.0,0.02,1.0,,0.7,,0.095,0.1,0.0,14.0,19.0,,0.697,0.04,0.47,,Tomato Sauce
"Dunkin Cold Coffee, 10 K-Cup Pods",881334015157,,,,7.98,0.0,0.0,0.0,0.0,0.0,,,,,,1950.0,0.0,,,,,,,,,,,,,,,,,,Coffee Pods
"Dunkin 100% Colombian Medium Roast Ground Coffee, 27.5 oz. Canister",881334012927,,,40 OZ/1.13 kg,17.97,0.0,0.0,0.0,0.0,0.0,,,,,,647.0,0.0,,,,,,,,,,,,,,,,,,Ground Coffee
"Tasty Bite Organic Madras Lentils, Ready to Eat, Microwavable Entree, Vegetarian, 10 oz",782733000020,142.5,g,,3.83,7.74,4.01,77.7,379.0,379.0,6.6,182.0,15.6,66.0,198.0,193.0,527.0,1.69,,0.3,,,17.1,,6.79,1.8,120.0,19.1,25.4,,0.694,0.735,0.9,,Lentils
"Tasty Bite Organic Basmati Rice, Ready to Eat, Microwavable, Vegan, Gluten-Free, 8.8 oz",782733012139,125.0,g,,2.85,3.23,2.15,18.4,,,0.3,95.0,0.11,8.0,82.0,125.0,97.0,0.43,69.0,0.07,0.0,,1.3,,0.217,0.2,0.0,7.8,11.6,0.054,1.21,0.052,0.15,,Basmati Rice
"AMC Theatres Microwave Popcorn 6ct, Extra Butter",850046181016,,,,4.98,6.06,30.3,51.5,515.0,515.0,9.1,30.0,1.52,,,212.0,758.0,,,,,,,,,,,,0.0,0.0,15.2,,,,Microwave Popcorn
"Tasty Bite Organic Channa Masala, Ready to Eat, Microwavable Entree, Vegan, 10 oz",782733000266,142.5,g,,3.83,7.74,4.01,77.7,379.0,379.0,6.6,182.0,15.6,66.0,198.0,193.0,527.0,1.69,,0.3,,,17.1,,6.79,1.8,120.0,19.1,25.4,,0.694,0.735,0.9,,Channa Masala
"Tasty Bite Bombay Potatoes, Ready to Eat, Microwavable Entree, Vegan, 10 oz",782733000013,142.5,g,,3.28,1.97,5.01,13.3,106.0,106.0,1.9,34.0,0.27,14.0,61.0,274.0,298.0,0.3,205.0,0.29,2.0,,0.1,,1.02,2.4,0.0,15.7,1.76,0.128,2.63,0.109,0.22,,Microwavable Entree
"AMC Theatres Ready to Eat Popcorn, Classic Butter",850046181030,,,,3.98,8.88,32.5,53.4,530.0,530.0,10.0,6.0,2.19,99.0,246.0,226.0,764.0,2.11,,6.85,,,0.0,,1.58,1.4,0.0,14.6,0.6,,4.38,0.108,0.0,,Popcorn
"Marmite Yeast Extract, Small Jar, 4.4oz (125g)",667803001957,4.0,g,,14.96,23.9,0.9,20.4,185.0,185.0,6.5,67.0,4.04,180.0,104.0,2100.0,3380.0,4.19,,0.0,,,0.0,,128.0,0.0,2990.0,65.1,1.6,,0.0,0.0,0.5,,Yeast Extract
2.85oz Jack Link's Spicy Dill Pickle Pork Jerky,17082012050,28.0,g,2.85 OZ/81 g,3.97,32.1,8.93,25.0,286.0,286.0,0.0,36.0,1.79,,,571.0,1860.0,,,,43.0,,,,,,,,21.4,0.0,3.57,,,21.4,Pork Jerky
"Chomps Free Range Turkey Pepperoni Jerky Sticks, Gluten Free Snack, High Protein, Keto, Whole30 Approved, 8ct - 1.15 oz",850015892691,,,1.15 oz,16.28,31.2,6.25,0.0,219.0,219.0,0.0,188.0,1.12,,,,906.0,,312.0,,,,7.5,,,,,,0.0,0.0,3.12,,,,Turkey Jerky
Hero 10z Jalapeno Lime Beef Jerky,846547015264,28.0,g,,9.98,33.2,25.6,11.0,410.0,410.0,1.8,20.0,5.42,51.0,407.0,597.0,1780.0,8.11,,0.49,,,0.0,,1.73,2.3,0.0,109.0,9.0,,10.8,0.179,0.99,,Beef Jerky
"Patak's Original Tandoori Marinade Spice Paste, 11 oz",69276032153,35.0,g,11 OZ/312 g,15.5,6.25,0.0,18.8,,,6.2,,,,,,2440.0,,,,,,,,,,,,6.25,,,,,,Tandoori Marinade
"Tasty Bite Indian Punjab Eggplant, 10 oz",782733000044,142.5,g,10 oz/285 g,6.99,2.14,3.57,8.57,71.0,71.0,1.4,14.0,0.77,,,,343.0,,357.0,,,,0.0,,,,,,2.86,0.0,0.0,,,,Indian Food
Hero 10z Honey Habanero Beef Jeky,846547017831,,,,9.98,18.6,10.5,2.18,,,0.0,9.0,2.2,16.0,137.0,291.0,1320.0,3.25,0.0,,40.0,,0.0,,4.16,,0.0,,,,4.08,0.27,2.35,,Beef Jerky
"Tasty Bite Hot & Spicy Indian Vindaloo Meal, 10 oz",782733000372,142.5,g,12.5 oz/354 g,6.99,1.6,6.4,7.2,64.0,64.0,0.8,29.0,0.8,,,74.0,384.0,,,,0.0,,,,,,,,4.0,0.0,2.4,,,,Indian Meal
"Catalina Crunch Mix Keto Snack Mix Variety Pack | Keto Friendly, Low Carb, Protein Snacks, 5.25oz (Pack of 4)",850017468559,,,1.85 oz,36.22,20.0,37.1,28.6,486.0,486.0,14.3,114.0,4.29,,,314.0,629.0,,,,,,,,,,,,5.71,0.0,8.57,,,0.0,Keto Snack Mix
LUNA Bar - Chocolate Cupcake - Gluten-Free - Whole Nutrition Snack Bars - 1.69 oz. (15 Count),722252230768,48.0,g,,14.45,20.8,12.2,52.5,403.0,403.0,4.3,886.0,14.2,329.0,785.0,412.0,386.0,9.72,1250.0,8.4,125.0,,68.0,,37.1,40.8,1020.0,41.5,16.9,0.012,5.52,2.4,6.4,,Snack Bars
"Catalina Crunch Mix Traditional Keto Snack Mix | Keto Friendly, Low Carb, Protein Snacks, 5.25 Oz (Pack Of 3)",850017468542,,,1.85 oz,27.23,20.0,37.1,28.6,486.0,486.0,14.3,114.0,4.29,,,314.0,629.0,,,,,,,,,,,,5.71,0.0,8.57,,,0.0,Keto Snack Mix
"Catalina Crunch Mix Cheddar Keto Snack Mix | Keto Friendly, Low Carb, Protein Snacks, 5.25 Oz (Pack Of 3)",850017468535,,,1.85 oz,27.23,20.0,37.1,28.6,486.0,486.0,14.3,114.0,4.29,,,314.0,629.0,,,,,,,,,,,,5.71,0.0,8.57,,,0.0,Keto Snack Mix
Ass Kickin’ Mix Hot Crunchy Combo of Peanuts with Habanero Pepper 10oz,89382112686,,,5 fl oz/148 mL,13.9,0.0,0.0,0.0,100.0,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,,,,Spicy Peanuts
"Tasty Bite Kashmir Spinach, Ready to Eat, Microwavable Entree, Vegetarian, 10 oz",782733000037,142.5,g,9.5 oz/275 g,6.99,2.22,6.67,10.0,111.0,111.0,3.3,44.0,1.2,,,,433.0,,111.0,,,,0.7,,,,,,4.44,0.0,0.56,,,,Microwavable Entree
LUNA Bar - Blueberry Bliss Flavor - Gluten-Free - Whole Nutrition Snack Bars - 1.69 oz. (15 Count),722252271013,48.0,g,1.69 oz/48 g,15.9,14.6,12.5,60.4,396.0,396.0,4.2,46.0,4.17,33.0,167.0,367.0,198.0,,,,0.0,,,,,,,,22.9,0.0,5.21,,,18.8,Snack Bars
"Nature Nate's Popped Sorghum, Rosemary and Garlic-5 oz",856461005098,,,,8.99,10.6,3.46,72.1,,,6.7,13.0,3.36,165.0,289.0,363.0,2.0,1.67,0.0,0.5,0.0,,0.0,,3.69,,0.0,,2.53,0.005,0.61,0.443,0.0,,Popped Sorghum
IQBAR Brain and Body Keto Protein Bars - Peanut Butter Chocolate Chip Keto Bars - 4 Pack of Energy Bars,850004554432,45.0,g,6.4 OZ/181 g,6.97,26.7,26.7,28.9,400.0,400.0,22.2,133.0,4.0,,,333.0,311.0,,,,9.0,23.0,,,,,,,2.22,0.0,6.67,,,,Protein Bars
REESE'S Popped Snack Mix,783399535871,,,,20.23,11.8,25.5,56.9,490.0,490.0,3.9,39.0,3.53,,,,412.0,,0.0,,,,0.0,,,,,,31.4,0.0,11.8,,,,Snack Mix
"Tasty Bite Vegetable Korma, 10 Oz",782733000259,142.5,g,10 oz,6.99,2.86,8.57,12.9,143.0,143.0,1.4,43.0,1.0,,,200.0,357.0,,,,,,,,,,,,4.29,0.0,5.0,,,1.4,Vegetable Korma
"Cheetos Bag of Bones, White Cheddar Cheese Flavored Snacks, 7.5 oz",28400624428,,,,4.48,7.14,35.7,53.6,571.0,571.0,3.6,0.0,1.29,,,,1040.0,,0.0,,,,0.0,,,,,,3.57,0.0,5.36,,,,Cheese Snacks
Catalina Crunch Traditional Crunch Mix Snack Mix 6 oz Pkg,850017468139,28.0,g,6 oz/170 g,12.43,17.9,35.7,32.1,500.0,500.0,14.3,107.0,3.93,,,286.0,929.0,,,,,,,,,,,,3.57,0.0,5.36,,,0.0,Snack Mix
Popped Sorghum Avocado Oil & Sea Salt 5 oz-3 Pack,856461005388,,,2 oz/56 g,24.0,7.14,21.4,50.0,429.0,429.0,7.1,0.0,2.57,,,,321.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,Popped Sorghum
"That's it.Gluten-Free Soft&Chewy Fruit Bars Apple+Strawberry Fruit Bars, 0.7oz,8 Ct.Shelf Stable Box",810090990255,,,,6.24,0.81,0.06,25.4,106.0,106.0,0.5,7.0,0.32,6.0,9.0,73.0,6.0,0.03,,0.02,,,16.8,,0.152,0.5,0.0,3.3,22.6,,0.0,0.02,0.0,,Fruit Bars
"Good Crunch Pineapple Bites Original, 1.4oz",75700010017,40.0,g,1.4 oz/40 g,2.98,5.0,0.0,90.0,375.0,375.0,12.5,75.0,1.0,112.0,,1080.0,0.0,,,,,,,,,,,,67.5,0.0,0.0,,,,Pineapple Snacks
"Dole Good Crunch Banana Bites Original, 2.5oz",75700110014,28.0,g,2.5 oz/70 g,2.98,3.57,0.0,89.3,393.0,393.0,10.7,0.0,0.0,,,1610.0,54.0,,,,,,7.1,,,,,,71.4,0.0,0.0,,,,Banana Bites
"•	MadeGood Strawberry Granola Minis, 5 Packs, 0.85 oz Each",687456223537,24.0,g,,3.96,0.56,0.26,23.5,,,1.7,13.0,0.49,8.0,12.0,86.0,4.0,0.09,26.0,0.19,0.0,,31.7,,0.057,1.5,0.0,3.8,21.8,0.0,0.014,0.049,0.0,,Granola Minis
"MadeGood Mixed Berry Granola Bars, 6 Healthy Snack Bars, 0.85 oz Each",687456213064,24.0,g,,4.21,13.2,10.5,58.8,383.0,383.0,7.9,105.0,1.89,91.0,343.0,446.0,447.0,2.64,97.0,0.29,2.0,,0.6,,0.858,1.6,0.0,39.8,26.3,0.001,3.85,0.116,0.51,,Granola Bars
From You Flowers - One Dozen Red Roses with Free Vase (Fresh Flowers),462163141134,,,,49.99,1.03,0.07,3.28,,,,39.0,0.7,24.0,49.0,173.0,5.0,,1950.0,,0.0,,28.0,,0.69,,0.0,,,0.0,0.036,,0.0,,Red Roses
"From You Flowers - 12 Rainbow Roses (Pink, Red, Yellow, Orange, Purple) with Free Vase (Fresh Flowers)",468562650918,,,3.0 oz/85 g,49.98,0.0,0.0,100.0,375.0,375.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,,,,,75.0,0.0,0.0,,,75.0,Rainbow Roses
From You Flowers - One Dozen Wild Rainbow Roses with Vase (Fresh Flowers),463013078136,,,24 oz/680 g,59.99,0.0,0.0,81.0,286.0,286.0,,,,,,,0.0,,,,,,,,,,,,76.2,,,,,,Rainbow Roses
From You Flowers - One Dozen Premium Long Stem Red Roses with Chocolates & Bear (Fresh Flowers),463121835027,,,,54.98,1.03,0.07,3.28,,,,39.0,0.7,24.0,49.0,173.0,5.0,,1950.0,,0.0,,28.0,,0.69,,0.0,,,0.0,0.036,,0.0,,Flowers
"KIND Breakfast Protein Bars, Almond Butter, 1.76 oz, 12 Count",602652419294,50.0,GRM,1.76 oz/50 g,4.98,16.0,18.0,56.0,440.0,440.0,6.0,104.0,4.0,,,248.0,220.0,,,,,,,,,,,,18.0,0.0,2.0,,,14.0,Protein Bars
"Burt's Bees Beeswax Lip Balm, 4-Pack, 0.15 oz.",792850011984,,,,10.97,2.41,0.5,19.4,,,2.0,5.0,0.42,23.0,64.0,186.0,272.0,0.46,1.0,,0.0,,8.1,,1.17,,0.0,,,0.0,0.077,0.055,0.0,,Lip Balm
"Burt's Bees 100% Natural Origin Moisturizing Lip Balm, Original Beeswax, 2 Tubes",792850155008,,,12 oz/340 g,6.12,12.7,0.0,78.2,382.0,382.0,5.5,36.0,1.31,,,,9.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,,,,Lip Balm
Fire & Smoke Society Super Bird Poultry Spice Blend 7.9Ounce,850004216446,,,,4.97,9.59,7.53,65.6,307.0,307.0,11.3,996.0,35.3,224.0,171.0,684.0,27.0,3.14,2630.0,1.32,0.0,,12.0,,2.97,805.0,0.0,30.3,1.8,0.0,3.29,1.32,0.0,,Poultry Spice Blend
"That's it.100% Natural Gluten-Free Soft/Chewy Apple/Strawberry Fruit Bars,1.2oz,5 Ct.Shelf Stable Box",850397004637,35.0,g,,6.24,4.03,5.74,57.3,297.0,297.0,4.0,90.0,1.87,10.0,40.0,73.0,839.0,0.34,,0.76,,,0.1,,1.88,0.4,0.0,9.2,3.77,,1.79,0.065,0.0,,Fruit Bars
"Nature Valley Fruit and Nut Granola Bars, Dark Chocolate Cherry, 6 ct",16000417274,,,,9.9,10.1,19.8,64.4,471.0,471.0,5.3,61.0,2.95,97.0,277.0,336.0,294.0,2.03,,2.09,,,0.9,,1.58,14.6,0.0,22.0,28.6,,2.37,0.085,0.0,,Granola Bars
"Great Value Peanut, Almond & Dark Chocolate Protein Chewy Granola Bars, 7 oz, 5 Count",78742034294,40.0,g,7.05 oz/200 g,2.87,25.0,30.0,35.0,475.0,475.0,12.5,150.0,1.8,,,200.0,450.0,,0.0,,,,0.0,,,,,,15.0,0.0,7.5,,,,Granola Bars
"FOODS - Black Peppercorns Grinder, 6 oz (170 g), California Gold Nutrition",898220020751,,,,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,Black Peppercorns
"Fire & Smoke Society Honey Garlic BBQ Rub, 9.5 Ounce",850004216484,,,6.25 oz/177 g,4.97,0.0,0.0,85.7,286.0,286.0,,,,,,,5140.0,,,,,,,,,,,,57.1,,,,,57.1,BBQ Rub
"Goya Dry White Cooking Wine, 25.4 fl oz",41331038041,30.0,ml,25.4 fl oz,2.68,0.0,0.0,0.0,100.0,100.0,,,,,,,500.0,,,,,,,,,,,,,,,,,,Cooking Wine
Fasl Himalayan Pink Salt & Rosemary Glass Grinder-5 oz,860007819193,,,13.5 oz/382.7 g,17.99,0.0,0.0,0.0,0.0,0.0,,,,,,,42000.0,,,,,,,,,,,,,,,,,,Salt Grinder
"Fire & Smoke Society The Go-To All Purpose Seasoning, 7.5 Ounce",850004216170,1.0,g,22 oz/623 g,4.97,0.0,0.0,100.0,0.0,0.0,,,,,,,2000.0,,,,,,120.0,,,,,,,,,,,,Seasoning
Fasl Organic Pink Himalayan Coarse Salt- 14 oz,860007819124,,,9 oz/255 g,11.99,0.0,0.0,0.0,0.0,0.0,,,,,,,37100.0,,,,,,,,,,,,,,,,,,Himalayan Salt
"Ragu Simply Traditional Pasta Sauce, Made with Olive Oil, Non-GMO Verified with No Added Sugars, 24 oz",36200430972,125.0,g,24 ONZ,2.17,1.6,0.0,8.8,40.0,40.0,2.4,16.0,0.29,,,296.0,160.0,,320.0,,,,9.6,,,,,,4.8,0.0,0.0,,,,Pasta Sauce
"Heinz Ketchup and Seemingly Ranch, 19 oz Bottle",13000014687,,,32 oz,4.12,0.0,0.0,29.4,118.0,118.0,0.0,0.0,0.0,,,0.0,1060.0,,,,,,,,,,,,23.5,0.0,0.0,,,23.5,"Ketchup, Ranch Dressing"
"Fire & Smoke Society Rodeo Ranch Tangy Herb Seasoning Blend, 9.5 Ounce",850004216477,,,4.5 oz/128 g,4.97,0.0,0.0,66.7,333.0,333.0,0.0,,,,,,8000.0,,,,,,,,,,,,0.0,0.0,0.0,,,,Seasoning Blend
"Fire & Smoke Society Cherry Cola BBQ Seasoning Rub, 12.7 Ounce",850004216910,,,12 OZ/340 g,6.98,0.0,0.0,0.0,0.0,0.0,,,,,,,14500.0,,,,,,,,,,,,,,,,,,BBQ Seasoning Rub
"Iberia, Dry White Cooking Wine, 25.4 fl oz, Allergens Free",75669123216,,,25.4 fl oz,2.28,0.0,0.0,0.0,100.0,100.0,,,,,,,500.0,,,,,,,,,,,,,,,,,,Cooking Wine
"Bertolli Balsamic Glaze Vinegar, 6.8 fl oz",604226533627,18.0,g,,3.98,0.49,0.0,17.0,88.0,88.0,,27.0,0.72,12.0,19.0,112.0,23.0,0.08,0.0,,,,0.0,,,,,,15.0,0.0,0.0,,,,Balsamic Glaze
"Lillie's Q Smoky Barbeque Sauce, Memphis-Style Sweet & Smoky, 21 fl oz",858183005011,36.0,g,21 oz,5.98,0.0,0.0,41.2,176.0,176.0,0.0,44.0,0.0,,,250.0,765.0,,,,,,,,,,,,38.2,0.0,0.0,,,35.3,Barbecue Sauce
Sweet D's Original BBQ Sauce,869868000221,30.0,g,19.5 oz/553 g,2.84,2.0,0.65,31.0,130.0,130.0,1.0,0.0,0.36,,,,680.0,,1000.0,,,,2.4,,,,,,29.0,0.0,0.0,,,,BBQ Sauce
"Bachan's Japanese Barbecue Sauce, The Original, 17 oz Bottle",850006883004,19.0,g,,7.98,0.74,0.62,40.8,172.0,172.0,0.4,47.0,0.79,15.0,19.0,247.0,1240.0,0.16,196.0,0.66,,,0.2,,0.52,,,7.1,32.3,0.0,0.038,0.083,,,Barbecue Sauce
